Flight Number_ARR,Status_ARR,Scheduled_Time_ARR,Stand,Stand_Type,Terminal,Flight Number_DEP,Status_DEP,Scheduled_Time_DEP,Gate_DEP
,,,B26,Bridge,1.0,KL1243,DEP,2025-07-10 14:25:00+02:00,B26
SK6608,"ARR,EXP",2025-07-09 17:55:00+02:00,B5,Bridge,1.0,SK6607,DEP,2025-07-10 14:25:00+02:00,B5
,,,R012,Remote,1.0,MF9399,DEP,2025-07-10 14:25:00+02:00,D74
AR7804,"ARR,EXP",2025-07-09 22:00:00+02:00,R012,Remote,1.0,AR7805,DEP,2025-07-10 14:25:00+02:00,D74
DL9644,ARR,2025-07-10 14:25:00+02:00,,,4.0,,,,
,,,B26,Bridge,1.0,AF5198,DEP,2025-07-10 14:25:00+02:00,B26
,,,B26,Bridge,1.0,DL9330,DEP,2025-07-10 14:25:00+02:00,B26
GA9225,ARR,2025-07-09 19:55:00+02:00,R012,Remote,1.0,GA9224,DEP,2025-07-10 14:25:00+02:00,D74
,,,B26,Bridge,1.0,KQ1179,DEP,2025-07-10 14:25:00+02:00,B26
,,,R012,Remote,1.0,AR7805,DEP,2025-07-10 14:25:00+02:00,D74
AZ3768,"ARR,EXP",2025-07-10 08:15:00+02:00,B5,Bridge,1.0,AZ3769,DEP,2025-07-10 14:25:00+02:00,B5
,,,R012,Remote,1.0,AM6315,DEP,2025-07-10 14:25:00+02:00,D74
DL9259,ARR,2025-07-10 08:00:00+02:00,B5,Bridge,1.0,DL9258,DEP,2025-07-10 14:25:00+02:00,B5
,,,R012,Remote,1.0,GA9224,DEP,2025-07-10 14:25:00+02:00,D74
,,,R012,Remote,1.0,DL9231,DEP,2025-07-10 14:25:00+02:00,D74
,,,B26,Bridge,1.0,SK6817,DEP,2025-07-10 14:25:00+02:00,B26
,,,R012,Remote,1.0,MH5655,DEP,2025-07-10 14:25:00+02:00,D74
,,,B5,Bridge,1.0,KL1273,DEP,2025-07-10 14:25:00+02:00,B5
VS7148,"ARR,EXP",2025-07-10 14:25:00+02:00,,,3.0,,,,
AF6690,"ARR,EXP",2025-07-10 14:25:00+02:00,,,3.0,,,,
MF9400,ARR,2025-07-09 19:55:00+02:00,R012,Remote,1.0,MF9399,DEP,2025-07-10 14:25:00+02:00,D74
AF3135,"ARR,EXP",2025-07-10 14:25:00+02:00,,,2.0,,,,
,,,B5,Bridge,1.0,SK6607,DEP,2025-07-10 14:25:00+02:00,B5
,,,,,,CZ496,DEP,2025-07-10 14:30:00+02:00,
AF8256,"ARR,EXP",2025-07-09 15:35:00+02:00,F6,Bridge,2.0,AF8257,DEP,2025-07-10 14:30:00+02:00,F6
KL0686,"ARR,EXP",2025-07-09 14:45:00+02:00,F6,Bridge,2.0,KL0685,DEP,2025-07-10 14:30:00+02:00,F6
,,,F6,Bridge,2.0,KL0685,DEP,2025-07-10 14:30:00+02:00,F6
,,,R016,Remote,1.0,WS5237,"DEP,DEL",2025-07-10 14:30:00+02:00,D81
,,,F6,Bridge,2.0,AF8257,DEP,2025-07-10 14:30:00+02:00,F6
,,,F6,Bridge,2.0,AM6501,DEP,2025-07-10 14:30:00+02:00,F6
KL1478,"ARR,EXP",2025-07-09 19:10:00+02:00,R020,Remote,1.0,KL1477,DEP,2025-07-10 14:30:00+02:00,D85
DL9636,ARR,2025-07-09 15:35:00+02:00,R020,Remote,1.0,DL9635,DEP,2025-07-10 14:30:00+02:00,D85
,,,F6,Bridge,2.0,VS7177,DEP,2025-07-10 14:30:00+02:00,F6
GA9361,"ARR,EXP",2025-07-09 19:10:00+02:00,R020,Remote,1.0,GA9360,DEP,2025-07-10 14:30:00+02:00,D85
MF9697,"ARR,EXP",2025-07-09 19:10:00+02:00,R020,Remote,1.0,MF9696,DEP,2025-07-10 14:30:00+02:00,D85
AM6500,"ARR,EXP",2025-07-09 14:45:00+02:00,F6,Bridge,2.0,AM6501,DEP,2025-07-10 14:30:00+02:00,F6
,,,R016,Remote,1.0,KL1453,"DEP,DEL",2025-07-10 14:30:00+02:00,D81
VS7176,"ARR,EXP",2025-07-09 14:45:00+02:00,F6,Bridge,2.0,VS7177,DEP,2025-07-10 14:30:00+02:00,F6
,,,R026,Remote,2.0,VS3915,"DEP,DEL",2025-07-10 14:30:00+02:00,E5
HV6886,ARR,2025-07-10 14:30:00+02:00,,,1.0,,,,
,,,R020,Remote,1.0,GA9360,DEP,2025-07-10 14:30:00+02:00,D85
MF9695,ARR,2025-07-10 14:25:00+02:00,R020,Remote,1.0,MF9696,DEP,2025-07-10 14:30:00+02:00,D85
,,,R016,Remote,1.0,SK6754,"DEP,DEL",2025-07-10 14:30:00+02:00,D81
,,,R020,Remote,1.0,KL1477,DEP,2025-07-10 14:30:00+02:00,D85
,,,R026,Remote,2.0,KL6066,"DEP,DEL",2025-07-10 14:30:00+02:00,E5
,,,R020,Remote,1.0,AF3189,DEP,2025-07-10 14:30:00+02:00,D85
,,,R020,Remote,1.0,MF9696,DEP,2025-07-10 14:30:00+02:00,D85
,,,R016,Remote,1.0,DL9415,"DEP,DEL",2025-07-10 14:30:00+02:00,D81
,,,R020,Remote,1.0,WS5220,DEP,2025-07-10 14:30:00+02:00,D85
,,,R026,Remote,2.0,AF3613,"DEP,DEL",2025-07-10 14:30:00+02:00,E5
,,,R026,Remote,2.0,DL0257,"DEP,DEL",2025-07-10 14:30:00+02:00,E5
,,,R016,Remote,1.0,AF3129,"DEP,DEL",2025-07-10 14:30:00+02:00,D81
CZ7759,ARR,2025-07-10 14:30:00+02:00,,,2.0,,,,
DL9275,ARR,2025-07-10 14:30:00+02:00,,,2.0,,,,
MF9695,ARR,2025-07-10 14:25:00+02:00,R020,Remote,1.0,MF9696,DEP,2025-07-10 14:30:00+02:00,D85
,,,R020,Remote,1.0,DL9635,DEP,2025-07-10 14:30:00+02:00,D85
DL9595,ARR,2025-07-10 13:35:00+02:00,R015,Remote,1.0,DL9594,DEP,2025-07-10 14:35:00+02:00,D79
,,,B16,Bridge,1.0,AF1797,DEP,2025-07-10 14:35:00+02:00,B16
KL1328,"ARR,EXP",2025-07-09 18:55:00+02:00,B6,Bridge,1.0,KL1327,DEP,2025-07-10 14:35:00+02:00,B6
,,,R015,Remote,1.0,SK6633,DEP,2025-07-10 14:35:00+02:00,D79
,,,R015,Remote,1.0,MH5673,DEP,2025-07-10 14:35:00+02:00,D79
,,,R015,Remote,1.0,MF9708,DEP,2025-07-10 14:35:00+02:00,D79
MF9709,"ARR,EXP",2025-07-09 19:10:00+02:00,R015,Remote,1.0,MF9708,DEP,2025-07-10 14:35:00+02:00,D79
,,,R015,Remote,1.0,DL9594,DEP,2025-07-10 14:35:00+02:00,D79
,,,R015,Remote,1.0,CZ7616,DEP,2025-07-10 14:35:00+02:00,D79
,,,R015,Remote,1.0,AM6339,DEP,2025-07-10 14:35:00+02:00,D79
,,,R015,Remote,1.0,KL1203,DEP,2025-07-10 14:35:00+02:00,D79
KL1204,"ARR,EXP",2025-07-09 19:10:00+02:00,R015,Remote,1.0,KL1203,DEP,2025-07-10 14:35:00+02:00,D79
,,,R022,Remote,1.0,DL9204,DEP,2025-07-10 14:35:00+02:00,D87
,,,R022,Remote,1.0,SK6654,DEP,2025-07-10 14:35:00+02:00,D87
,,,R022,Remote,1.0,MF9363,DEP,2025-07-10 14:35:00+02:00,D87
KL1316,ARR,2025-07-09 19:10:00+02:00,C18,Bridge,1.0,KL1315,DEP,2025-07-10 14:35:00+02:00,C18
,,,B6,Bridge,1.0,KL1327,DEP,2025-07-10 14:35:00+02:00,B6
DL9538,ARR,2025-07-09 16:00:00+02:00,C18,Bridge,1.0,DL9539,DEP,2025-07-10 14:35:00+02:00,C18
,,,B16,Bridge,1.0,KL2388,DEP,2025-07-10 14:35:00+02:00,B16
,,,M5,Bridge,3.0,EJU7939,DEP,2025-07-10 14:35:00+02:00,M5
CZ7639,ARR,2025-07-09 20:30:00+02:00,C18,Bridge,1.0,CZ7638,DEP,2025-07-10 14:35:00+02:00,C18
,,,C18,Bridge,1.0,KL1315,DEP,2025-07-10 14:35:00+02:00,C18
AF1796,ARR,2025-07-10 13:50:00+02:00,B16,Bridge,1.0,AF1797,DEP,2025-07-10 14:35:00+02:00,B16
SK6634,ARR,2025-07-09 19:35:00+02:00,R015,Remote,1.0,SK6633,DEP,2025-07-10 14:35:00+02:00,D79
MH5674,ARR,2025-07-09 19:55:00+02:00,R015,Remote,1.0,MH5673,DEP,2025-07-10 14:35:00+02:00,D79
KL1368,"ARR,EXP",2025-07-09 19:30:00+02:00,R022,Remote,1.0,KL1367,DEP,2025-07-10 14:35:00+02:00,D87
,,,C18,Bridge,1.0,CZ7638,DEP,2025-07-10 14:35:00+02:00,C18
MF9362,ARR,2025-07-10 13:40:00+02:00,R022,Remote,1.0,MF9363,DEP,2025-07-10 14:35:00+02:00,D87
MF9707,ARR,2025-07-10 13:35:00+02:00,R015,Remote,1.0,MF9708,DEP,2025-07-10 14:35:00+02:00,D79
KL1314,ARR,2025-07-10 14:30:00+02:00,C18,Bridge,1.0,KL1315,DEP,2025-07-10 14:35:00+02:00,C18
,,,R022,Remote,1.0,KL1367,DEP,2025-07-10 14:35:00+02:00,D87
,,,B16,Bridge,1.0,DL8272,DEP,2025-07-10 14:35:00+02:00,B16
,,,B6,Bridge,1.0,DL9417,DEP,2025-07-10 14:35:00+02:00,B6
MF9364,"ARR,EXP",2025-07-09 19:30:00+02:00,R022,Remote,1.0,MF9363,DEP,2025-07-10 14:35:00+02:00,D87
,,,C18,Bridge,1.0,DL9539,DEP,2025-07-10 14:35:00+02:00,C18
,,,C12,Bridge,1.0,DL9540,DEP,2025-07-10 14:40:00+02:00,C12
,,,C12,Bridge,1.0,MF9303,DEP,2025-07-10 14:40:00+02:00,C12
,,,C12,Bridge,1.0,GA9374,DEP,2025-07-10 14:40:00+02:00,C12
DL9588,"ARR,EXP",2025-07-10 08:30:00+02:00,R024,Remote,2.0,DL9587,DEP,2025-07-10 14:40:00+02:00,E3
,,,R009,Remote,3.0,OR1665,DEP,2025-07-10 14:40:00+02:00,D68
,,,C12,Bridge,1.0,RO9302,DEP,2025-07-10 14:40:00+02:00,C12
RO9301,"ARR,EXP",2025-07-10 08:35:00+02:00,C12,Bridge,1.0,RO9302,DEP,2025-07-10 14:40:00+02:00,C12
,,,R030,Remote,2.0,VS3962,DEP,2025-07-10 14:40:00+02:00,E9
,,,C12,Bridge,1.0,SK6657,DEP,2025-07-10 14:40:00+02:00,C12
DL0144,"ARR,EXP",2025-07-10 12:25:00+02:00,R030,Remote,2.0,DL0145,DEP,2025-07-10 14:40:00+02:00,E9
OR1116,"ARR,EXP",2025-07-10 14:40:00+02:00,,,3.0,,,,
,,,C12,Bridge,1.0,AZ3806,DEP,2025-07-10 14:40:00+02:00,C12
TK1957,ARR,2025-07-10 13:15:00+02:00,G6,Bridge,3.0,TK1958,DEP,2025-07-10 14:40:00+02:00,G6
AZ3805,"ARR,EXP",2025-07-09 15:45:00+02:00,C12,Bridge,1.0,AZ3806,DEP,2025-07-10 14:40:00+02:00,C12
,,,C12,Bridge,1.0,AM6277,DEP,2025-07-10 14:40:00+02:00,C12
,,,C12,Bridge,1.0,KL1223,DEP,2025-07-10 14:40:00+02:00,C12
,,,R030,Remote,2.0,KL6038,DEP,2025-07-10 14:40:00+02:00,E9
SK6779,ARR,2025-07-10 08:15:00+02:00,B28,Bridge,1.0,SK6778,DEP,2025-07-10 14:40:00+02:00,B28
,,,G6,Bridge,3.0,TK1958,DEP,2025-07-10 14:40:00+02:00,G6
,,,C12,Bridge,1.0,CZ7623,DEP,2025-07-10 14:40:00+02:00,C12
,,,R024,Remote,2.0,AF8434,DEP,2025-07-10 14:40:00+02:00,E3
,,,R024,Remote,2.0,KL0587,DEP,2025-07-10 14:40:00+02:00,E3
,,,C12,Bridge,1.0,KQ1115,DEP,2025-07-10 14:40:00+02:00,C12
KL0588,ARR,2025-07-10 05:55:00+02:00,R024,Remote,2.0,KL0587,DEP,2025-07-10 14:40:00+02:00,E3
KQ1316,ARR,2025-07-10 08:15:00+02:00,B28,Bridge,1.0,KQ1317,DEP,2025-07-10 14:40:00+02:00,B28
DL9541,ARR,2025-07-10 13:15:00+02:00,C12,Bridge,1.0,DL9540,DEP,2025-07-10 14:40:00+02:00,C12
,,,C12,Bridge,1.0,MH5667,DEP,2025-07-10 14:40:00+02:00,C12
,,,R030,Remote,2.0,DL0145,DEP,2025-07-10 14:40:00+02:00,E9
KL1224,ARR,2025-07-09 19:35:00+02:00,C12,Bridge,1.0,KL1223,DEP,2025-07-10 14:40:00+02:00,C12
MH5666,ARR,2025-07-09 19:35:00+02:00,C12,Bridge,1.0,MH5667,DEP,2025-07-10 14:40:00+02:00,C12
DL9390,ARR,2025-07-10 07:50:00+02:00,B28,Bridge,1.0,DL9391,DEP,2025-07-10 14:40:00+02:00,B28
,,,B28,Bridge,1.0,SK6778,DEP,2025-07-10 14:40:00+02:00,B28
,,,B28,Bridge,1.0,WS5212,DEP,2025-07-10 14:40:00+02:00,B28
,,,B28,Bridge,1.0,DL9391,DEP,2025-07-10 14:40:00+02:00,B28
DL9586,ARR,2025-07-10 14:00:00+02:00,R024,Remote,2.0,DL9587,DEP,2025-07-10 14:40:00+02:00,E3
,,,B28,Bridge,1.0,KL1445,DEP,2025-07-10 14:40:00+02:00,B28
,,,B28,Bridge,1.0,AF8293,DEP,2025-07-10 14:40:00+02:00,B28
MF9304,ARR,2025-07-09 19:35:00+02:00,C12,Bridge,1.0,MF9303,DEP,2025-07-10 14:40:00+02:00,C12
MH5668,ARR,2025-07-10 12:55:00+02:00,C12,Bridge,1.0,MH5667,DEP,2025-07-10 14:40:00+02:00,C12
,,,R030,Remote,2.0,AF3599,DEP,2025-07-10 14:40:00+02:00,E9
,,,R024,Remote,2.0,DL9587,DEP,2025-07-10 14:40:00+02:00,E3
,,,B28,Bridge,1.0,KQ1317,DEP,2025-07-10 14:40:00+02:00,B28
,,,B18,Bridge,1.0,KL1665,DEP,2025-07-10 14:45:00+02:00,B18
,,,B18,Bridge,1.0,WS5208,DEP,2025-07-10 14:45:00+02:00,B18
,,,B18,Bridge,1.0,MF9347,DEP,2025-07-10 14:45:00+02:00,B18
SK6789,"ARR,EXP",2025-07-10 14:05:00+02:00,R007,Remote,1.0,SK6790,DEP,2025-07-10 14:45:00+02:00,D63
,,,B18,Bridge,1.0,KQ1691,DEP,2025-07-10 14:45:00+02:00,B18
,,,B18,Bridge,1.0,DL9601,DEP,2025-07-10 14:45:00+02:00,B18
,,,R007,Remote,1.0,WS5226,DEP,2025-07-10 14:45:00+02:00,D63
MH9764,"ARR,EXP",2025-07-10 14:45:00+02:00,,,4.0,,,,
KQ1692,"ARR,EXP",2025-07-09 19:35:00+02:00,B18,Bridge,1.0,KQ1691,DEP,2025-07-10 14:45:00+02:00,B18
,,,B17,Bridge,1.0,LH993,DEP,2025-07-10 14:45:00+02:00,B17
,,,R007,Remote,1.0,KL1469,DEP,2025-07-10 14:45:00+02:00,D63
,,,R007,Remote,1.0,DL9305,DEP,2025-07-10 14:45:00+02:00,D63
AF3182,ARR,2025-07-10 14:15:00+02:00,R007,Remote,1.0,AF3183,DEP,2025-07-10 14:45:00+02:00,D63
,,,R007,Remote,1.0,AF3183,DEP,2025-07-10 14:45:00+02:00,D63
LH992,ARR,2025-07-10 13:55:00+02:00,B17,Bridge,1.0,LH993,DEP,2025-07-10 14:45:00+02:00,B17
,,,R007,Remote,1.0,SK6790,DEP,2025-07-10 14:45:00+02:00,D63
,,,B22,Bridge,1.0,KL1157,DEP,2025-07-10 14:50:00+02:00,B22
KL1156,"ARR,EXP",2025-07-10 08:35:00+02:00,B22,Bridge,1.0,KL1157,DEP,2025-07-10 14:50:00+02:00,B22
DL9687,ARR,2025-07-10 11:05:00+02:00,B22,Bridge,1.0,DL9688,DEP,2025-07-10 14:50:00+02:00,B22
AF3116,"ARR,EXP",2025-07-10 08:35:00+02:00,B22,Bridge,1.0,AF3115,DEP,2025-07-10 14:50:00+02:00,B22
DL9434,"ARR,EXP",2025-07-09 15:45:00+02:00,R010,Remote,1.0,DL9433,DEP,2025-07-10 14:50:00+02:00,D71
KL1158,"ARR,EXP",2025-07-09 19:25:00+02:00,B22,Bridge,1.0,KL1157,DEP,2025-07-10 14:50:00+02:00,B22
,,,B35,Bridge,1.0,VY8313,"DEP,DEL",2025-07-10 14:50:00+02:00,B35
AF3236,"ARR,EXP",2025-07-09 19:10:00+02:00,R010,Remote,1.0,AF3235,DEP,2025-07-10 14:50:00+02:00,D71
AZ3793,"ARR,EXP",2025-07-10 08:35:00+02:00,B22,Bridge,1.0,AZ3794,DEP,2025-07-10 14:50:00+02:00,B22
,,,B22,Bridge,1.0,AZ3794,DEP,2025-07-10 14:50:00+02:00,B22
HV6872,"ARR,EXP",2025-07-10 14:50:00+02:00,,,1.0,,,,
,,,G1,Bridge,3.0,LH8741,"DEP,DEL",2025-07-10 14:50:00+02:00,G1
,,,G1,Bridge,3.0,UA969,"DEP,DEL",2025-07-10 14:50:00+02:00,G1
,,,R010,Remote,1.0,KL1973,DEP,2025-07-10 14:50:00+02:00,D71
KL2558,"ARR,EXP",2025-07-10 14:50:00+02:00,,,1.0,,,,
,,,R010,Remote,1.0,AF3235,DEP,2025-07-10 14:50:00+02:00,D71
,,,R010,Remote,1.0,DL9433,DEP,2025-07-10 14:50:00+02:00,D71
,,,B22,Bridge,1.0,AF3115,DEP,2025-07-10 14:50:00+02:00,B22
,,,B35,Bridge,1.0,IB5247,"DEP,DEL",2025-07-10 14:50:00+02:00,B35
,,,B35,Bridge,1.0,QR3511,"DEP,DEL",2025-07-10 14:50:00+02:00,B35
,,,B22,Bridge,1.0,DL9688,DEP,2025-07-10 14:50:00+02:00,B22
AF8273,ARR,2025-07-10 07:40:00+02:00,D47,Bridge,2.0,AF8272,DEP,2025-07-10 14:55:00+02:00,D47
KL1656,ARR,2025-07-09 19:50:00+02:00,B30,Bridge,1.0,KL1655,DEP,2025-07-10 14:55:00+02:00,B30
AF8271,ARR,2025-07-09 21:20:00+02:00,D47,Bridge,2.0,AF8272,DEP,2025-07-10 14:55:00+02:00,D47
,,,B31,Bridge,1.0,VY8362,DEP,2025-07-10 14:55:00+02:00,B31
,,,B31,Bridge,1.0,IB5973,DEP,2025-07-10 14:55:00+02:00,B31
,,,D22,Bridge,3.0,TS377,DEP,2025-07-10 14:55:00+02:00,D22
,,,B30,Bridge,1.0,MU1821,DEP,2025-07-10 14:55:00+02:00,B30
,,,,,,CX2014,DEP,2025-07-10 14:55:00+02:00,
,,,B30,Bridge,1.0,KL1655,DEP,2025-07-10 14:55:00+02:00,B30
,,,B30,Bridge,1.0,DL9583,DEP,2025-07-10 14:55:00+02:00,B30
,,,B30,Bridge,1.0,WS5216,DEP,2025-07-10 14:55:00+02:00,B30
KL1654,ARR,2025-07-10 14:25:00+02:00,B30,Bridge,1.0,KL1655,DEP,2025-07-10 14:55:00+02:00,B30
DL9582,ARR,2025-07-10 07:30:00+02:00,B30,Bridge,1.0,DL9583,DEP,2025-07-10 14:55:00+02:00,B30
TS376,"ARR,EXP",2025-07-10 13:10:00+02:00,D22,Bridge,3.0,TS377,DEP,2025-07-10 14:55:00+02:00,D22
AM6187,"ARR,EXP",2025-07-10 14:55:00+02:00,,,2.0,,,,
,,,D47,Bridge,2.0,VS7169,DEP,2025-07-10 14:55:00+02:00,D47
WS5064,"ARR,EXP",2025-07-10 14:55:00+02:00,,,2.0,,,,
,,,D47,Bridge,2.0,KL0675,DEP,2025-07-10 14:55:00+02:00,D47
,,,D47,Bridge,2.0,AF8272,DEP,2025-07-10 14:55:00+02:00,D47
,,,C6,Bridge,1.0,IB738,DEP,2025-07-10 14:55:00+02:00,C6
DL8537,"ARR,EXP",2025-07-10 14:55:00+02:00,,,2.0,,,,
KL2435,"ARR,EXP",2025-07-10 14:55:00+02:00,,,2.0,,,,
HV5046,ARR,2025-07-10 14:55:00+02:00,,,1.0,,,,
,,,C10,Bridge,1.0,IB5969,DEP,2025-07-10 14:55:00+02:00,C10
,,,C10,Bridge,1.0,VY8352,DEP,2025-07-10 14:55:00+02:00,C10
,,,R005,Remote,3.0,OR1637,DEP,2025-07-10 14:55:00+02:00,D60
MU1822,ARR,2025-07-10 13:25:00+02:00,B30,Bridge,1.0,MU1821,DEP,2025-07-10 14:55:00+02:00,B30
OR1636,ARR,2025-07-09 17:05:00+02:00,R005,Remote,3.0,OR1637,DEP,2025-07-10 14:55:00+02:00,D60
IB737,ARR,2025-07-10 14:15:00+02:00,C6,Bridge,1.0,IB738,DEP,2025-07-10 14:55:00+02:00,C6
HV6868,ARR,2025-07-10 14:55:00+02:00,,,1.0,,,,
,,,B6,Bridge,1.0,AF3218,DEP,2025-07-10 15:00:00+02:00,B6
,,,B6,Bridge,1.0,KL1423,DEP,2025-07-10 15:00:00+02:00,B6
,,,B6,Bridge,1.0,DL9291,DEP,2025-07-10 15:00:00+02:00,B6
CD406,"ARR,EXP",2025-07-10 15:00:00+02:00,,,3.0,,,,
,,,B20,Bridge,1.0,MF9622,DEP,2025-07-10 15:00:00+02:00,B20
BA434,ARR,2025-07-10 14:00:00+02:00,D16,Bridge,3.0,BA435,DEP,2025-07-10 15:00:00+02:00,D16
DL9323,"ARR,EXP",2025-07-09 20:05:00+02:00,B20,Bridge,1.0,DL9322,DEP,2025-07-10 15:00:00+02:00,B20
G35605,"ARR,EXP",2025-07-10 15:00:00+02:00,,,2.0,,,,
SK6813,"ARR,EXP",2025-07-10 15:00:00+02:00,,,2.0,,,,
SK6665,"ARR,EXP",2025-07-10 11:25:00+02:00,B20,Bridge,1.0,SK6664,DEP,2025-07-10 15:00:00+02:00,B20
DL9292,ARR,2025-07-10 07:55:00+02:00,B6,Bridge,1.0,DL9291,DEP,2025-07-10 15:00:00+02:00,B6
DL9457,ARR,2025-07-10 15:00:00+02:00,,,2.0,,,,
EJU7892,"ARR,EXP",2025-07-09 21:15:00+02:00,M4,Bridge,3.0,EJU7893,DEP,2025-07-10 15:00:00+02:00,M4
,,,B20,Bridge,1.0,CZ7717,DEP,2025-07-10 15:00:00+02:00,B20
,,,B20,Bridge,1.0,AM6322,DEP,2025-07-10 15:00:00+02:00,B20
KQ1592,ARR,2025-07-10 15:00:00+02:00,,,2.0,,,,
,,,B20,Bridge,1.0,KL1935,DEP,2025-07-10 15:00:00+02:00,B20
EJU7894,"ARR,EXP",2025-07-09 20:45:00+02:00,M4,Bridge,3.0,EJU7893,DEP,2025-07-10 15:00:00+02:00,M4
KL1936,ARR,2025-07-09 18:55:00+02:00,B20,Bridge,1.0,KL1935,DEP,2025-07-10 15:00:00+02:00,B20
,,,B27,Bridge,1.0,LX729,"DEP,DEL",2025-07-10 15:00:00+02:00,B27
,,,M4,Bridge,3.0,EJU7893,DEP,2025-07-10 15:00:00+02:00,M4
,,,B20,Bridge,1.0,MH5642,DEP,2025-07-10 15:00:00+02:00,B20
,,,B20,Bridge,1.0,SK6664,DEP,2025-07-10 15:00:00+02:00,B20
MF9623,ARR,2025-07-09 18:55:00+02:00,B20,Bridge,1.0,MF9622,DEP,2025-07-10 15:00:00+02:00,B20
,,,D16,Bridge,3.0,BA435,DEP,2025-07-10 15:00:00+02:00,D16
,,,B20,Bridge,1.0,DL9322,DEP,2025-07-10 15:00:00+02:00,B20
,,,C11,Bridge,1.0,HV6867,"DEP,DEL",2025-07-10 15:00:00+02:00,C11
HV1861,"ARR,EXP",2025-07-10 15:05:00+02:00,,,1.0,,,,
DL9694,"ARR,EXP",2025-07-10 15:10:00+02:00,,,2.0,,,,
VS4060,"ARR,EXP",2025-07-10 12:25:00+02:00,E22,Bridge,2.0,VS4059,DEP,2025-07-10 15:10:00+02:00,E22
,,,E22,Bridge,2.0,DL0165,DEP,2025-07-10 15:10:00+02:00,E22
QR8102,LND,2025-07-10 15:10:00+02:00,,,,,,,
,,,F4,Bridge,2.0,KL0895,"DEP,DEL",2025-07-10 15:10:00+02:00,F4
DL0164,"ARR,EXP",2025-07-10 13:00:00+02:00,E22,Bridge,2.0,DL0165,DEP,2025-07-10 15:10:00+02:00,E22
KL6105,"ARR,EXP",2025-07-10 08:45:00+02:00,E22,Bridge,2.0,KL6104,DEP,2025-07-10 15:10:00+02:00,E22
,,,F4,Bridge,2.0,MU1552,"DEP,DEL",2025-07-10 15:10:00+02:00,F4
AF3238,"ARR,EXP",2025-07-10 15:10:00+02:00,,,2.0,,,,
KQ1602,ARR,2025-07-10 15:10:00+02:00,,,2.0,,,,
DL9509,ARR,2025-07-10 15:10:00+02:00,,,2.0,,,,
GA9367,ARR,2025-07-10 15:10:00+02:00,,,2.0,,,,
DL9439,ARR,2025-07-10 15:10:00+02:00,,,2.0,,,,
,,,E22,Bridge,2.0,AF3594,DEP,2025-07-10 15:10:00+02:00,E22
,,,F4,Bridge,2.0,AF8447,"DEP,DEL",2025-07-10 15:10:00+02:00,F4
,,,E22,Bridge,2.0,VS4059,DEP,2025-07-10 15:10:00+02:00,E22
,,,E22,Bridge,2.0,KL6104,DEP,2025-07-10 15:10:00+02:00,E22
VS4058,"ARR,EXP",2025-07-10 13:00:00+02:00,E22,Bridge,2.0,VS4059,DEP,2025-07-10 15:10:00+02:00,E22
EZY2517,ARR,2025-07-10 14:45:00+02:00,H1,Bridge,3.0,EZY2518,DEP,2025-07-10 15:15:00+02:00,H1
DL9311,ARR,2025-07-10 14:15:00+02:00,C9,Bridge,1.0,DL9310,DEP,2025-07-10 15:15:00+02:00,C9
KL2698,"ARR,EXP",2025-07-10 15:15:00+02:00,,,1.0,,,,
G35698,"ARR,EXP",2025-07-10 14:05:00+02:00,C9,Bridge,1.0,G35699,DEP,2025-07-10 15:15:00+02:00,C9
,,,H1,Bridge,3.0,EZY2518,DEP,2025-07-10 15:15:00+02:00,H1
,,,C9,Bridge,1.0,G35699,DEP,2025-07-10 15:15:00+02:00,C9
G35700,ARR,2025-07-10 07:40:00+02:00,C9,Bridge,1.0,G35699,DEP,2025-07-10 15:15:00+02:00,C9
,,,C9,Bridge,1.0,KL1169,DEP,2025-07-10 15:15:00+02:00,C9
,,,C9,Bridge,1.0,AZ3758,DEP,2025-07-10 15:15:00+02:00,C9
,,,C9,Bridge,1.0,DL9310,DEP,2025-07-10 15:15:00+02:00,C9
AZ3759,"ARR,EXP",2025-07-10 10:55:00+02:00,C9,Bridge,1.0,AZ3758,DEP,2025-07-10 15:15:00+02:00,C9
VS7160,ARR,2025-07-10 07:50:00+02:00,D43,Bridge,2.0,VS7159,DEP,2025-07-10 15:20:00+02:00,D43
,,,C16,Bridge,1.0,HV6671,DEP,2025-07-10 15:20:00+02:00,C16
,,,E20,Bridge,2.0,DL9372,DEP,2025-07-10 15:20:00+02:00,E20
,,,E20,Bridge,2.0,AF8249,DEP,2025-07-10 15:20:00+02:00,E20
,,,E20,Bridge,2.0,KL0589,DEP,2025-07-10 15:20:00+02:00,E20
,,,R017,Remote,1.0,KL1779,DEP,2025-07-10 15:20:00+02:00,D82
,,,R028,Remote,2.0,DL9395,DEP,2025-07-10 15:20:00+02:00,E7
MF9336,ARR,2025-07-09 18:50:00+02:00,R017,Remote,1.0,MF9335,DEP,2025-07-10 15:20:00+02:00,D82
KL0672,"ARR,EXP",2025-07-10 07:50:00+02:00,D43,Bridge,2.0,KL0671,DEP,2025-07-10 15:20:00+02:00,D43
AF8276,"ARR,EXP",2025-07-10 07:50:00+02:00,D43,Bridge,2.0,AF8275,DEP,2025-07-10 15:20:00+02:00,D43
SV6304,ARR,2025-07-10 13:35:00+02:00,R017,Remote,1.0,SV6303,DEP,2025-07-10 15:20:00+02:00,D82
