Flight Number,Airline,Status,Scheduled Time,Gate,Stand,Terminal
VS7121,,DEP,2025-08-01T13:05:00.000+02:00,D2,,2
HV6114,,ARR,2025-08-01T13:05:00.000+02:00,,,3
KL2593,,ARR,2025-08-01T13:05:00.000+02:00,,,3
KL1294,,"ARR,EXP",2025-08-01T13:05:00.000+02:00,,,2
DL9282,,"ARR,EXP",2025-08-01T13:05:00.000+02:00,,,2
KQ1346,,"ARR,EXP",2025-08-01T13:05:00.000+02:00,,,2
SK6704,,"ARR,EXP",2025-08-01T13:05:00.000+02:00,,,2
EZY3302,,"DEP,DEL",2025-08-01T13:10:00.000+02:00,H1,,3
KL0751,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,4
AF3207,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,4
GQ790,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,1
AF1640,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
AM5834,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
DL8531,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
G35147,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
KL2008,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
KQ3116,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
MK9394,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
UU8640,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,2
BT621,,ARR,2025-08-01T13:10:00.000+02:00,,,3
KL2834,,ARR,2025-08-01T13:10:00.000+02:00,,,3
TS376,,"ARR,EXP",2025-08-01T13:10:00.000+02:00,,,3
VY8303,,DEP,2025-08-01T13:15:00.000+02:00,B15,,1
IB5237,,DEP,2025-08-01T13:15:00.000+02:00,B15,,1
EI605,,"DEP,DEL",2025-08-01T13:15:00.000+02:00,D16,,3
EK147,,"ARR,EXP",2025-08-01T13:15:00.000+02:00,,,4
QF8147,,"ARR,EXP",2025-08-01T13:15:00.000+02:00,,,4
FI6003,,"ARR,EXP",2025-08-01T13:15:00.000+02:00,,,4
TK1957,,"ARR,EXP",2025-08-01T13:15:00.000+02:00,,,3
KL1754,,ARR,2025-08-01T13:15:00.000+02:00,,,2
AM6631,,ARR,2025-08-01T13:15:00.000+02:00,,,2
CZ7782,,ARR,2025-08-01T13:15:00.000+02:00,,,2
DL9541,,ARR,2025-08-01T13:15:00.000+02:00,,,2
KQ1778,,ARR,2025-08-01T13:15:00.000+02:00,,,2
MU1608,,ARR,2025-08-01T13:15:00.000+02:00,,,2
SV6306,,ARR,2025-08-01T13:15:00.000+02:00,,,2
CZ0308,,DEP,2025-08-01T13:20:00.000+02:00,G6,,2
CA3160,,DEP,2025-08-01T13:20:00.000+02:00,,,
FR3102,,ARR,2025-08-01T13:20:00.000+02:00,,,3
DL9497,,ARR,2025-08-01T13:20:00.000+02:00,,,2
KQ1858,,ARR,2025-08-01T13:20:00.000+02:00,,,2
MF9388,,ARR,2025-08-01T13:20:00.000+02:00,,,2
MU1580,,ARR,2025-08-01T13:20:00.000+02:00,,,2
KL1800,,ARR,2025-08-01T13:20:00.000+02:00,,,2
CZ7792,,ARR,2025-08-01T13:20:00.000+02:00,,,2
KL1652,,CNX,2025-08-01T13:25:00.000+02:00,,,
DL9511,,CNX,2025-08-01T13:25:00.000+02:00,,,
KQ1640,,CNX,2025-08-01T13:25:00.000+02:00,,,
MU1822,,CNX,2025-08-01T13:25:00.000+02:00,,,
HV5583,,DEP,2025-08-01T13:25:00.000+02:00,C12,,1
CZ7659,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
DL9642,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
GA9490,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
MF9647,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
VS7062,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
KL1009,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
CI9365,,DEP,2025-08-01T13:25:00.000+02:00,D6,,2
KL0641,,DEP,2025-08-01T13:25:00.000+02:00,E7,,2
AF6698,,DEP,2025-08-01T13:25:00.000+02:00,E7,,2
DL9348,,DEP,2025-08-01T13:25:00.000+02:00,E7,,2
VS7130,,DEP,2025-08-01T13:25:00.000+02:00,E7,,2
KL1512,,ARR,2025-08-01T13:25:00.000+02:00,,,3
SV6338,,ARR,2025-08-01T13:25:00.000+02:00,,,3
CI9396,,ARR,2025-08-01T13:25:00.000+02:00,,,3
CZ7768,,ARR,2025-08-01T13:25:00.000+02:00,,,3
DL9437,,ARR,2025-08-01T13:25:00.000+02:00,,,3
KQ1666,,ARR,2025-08-01T13:25:00.000+02:00,,,3
MF9320,,ARR,2025-08-01T13:25:00.000+02:00,,,3
MU1844,,ARR,2025-08-01T13:25:00.000+02:00,,,3
AM6357,,ARR,2025-08-01T13:25:00.000+02:00,,,3
CZ1354,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
DL9283,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
KQ1960,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
MF9727,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
MH5690,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
MU1784,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
SK6643,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
AM6448,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
KL1920,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,4
DL9248,,ARR,2025-08-01T13:25:00.000+02:00,,,1
KQ1300,,ARR,2025-08-01T13:25:00.000+02:00,,,1
MU1568,,ARR,2025-08-01T13:25:00.000+02:00,,,1
SK6757,,ARR,2025-08-01T13:25:00.000+02:00,,,1
KL1450,,ARR,2025-08-01T13:25:00.000+02:00,,,1
AF3140,,ARR,2025-08-01T13:25:00.000+02:00,,,1
HV6876,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,1
KL2533,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,1
EJU7804,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,3
KL1852,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
AM6417,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
CZ7635,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
DL9630,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
KQ1794,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
MF9685,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
MU1596,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
SK6679,,"ARR,EXP",2025-08-01T13:25:00.000+02:00,,,2
DL0075,,DEP,2025-08-01T13:30:00.000+02:00,E21,,2
AF3667,,DEP,2025-08-01T13:30:00.000+02:00,E21,,2
KL6013,,DEP,2025-08-01T13:30:00.000+02:00,E21,,2
VS3960,,DEP,2025-08-01T13:30:00.000+02:00,E21,,2
HV5461,,"DEP,DEL",2025-08-01T13:30:00.000+02:00,C10,,1
KL2747,,"DEP,DEL",2025-08-01T13:30:00.000+02:00,C10,,1
KL0914,,ARR,2025-08-01T13:30:00.000+02:00,,,2
DL9263,,ARR,2025-08-01T13:30:00.000+02:00,,,2
KQ1444,,ARR,2025-08-01T13:30:00.000+02:00,,,2
VS6902,,ARR,2025-08-01T13:30:00.000+02:00,,,2
KL1032,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
AM6411,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
BT6019,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
CZ7736,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
DL9621,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
KQ1074,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
MF9663,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
MU1624,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
VS7072,,"ARR,EXP",2025-08-01T13:30:00.000+02:00,,,3
5Y8209,,"LND,EXP",2025-08-01T13:35:00.000+02:00,,,
KL1559,,DEP,2025-08-01T13:35:00.000+02:00,B30,,1
DL9166,,DEP,2025-08-01T13:35:00.000+02:00,B30,,1
EJU7961,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,M5,,3
KL1553,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,C15,,1
AF3233,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,C15,,1
DL9336,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,C15,,1
RO9362,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,D84,,1
SK6802,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,D84,,1
KL1375,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,D84,,1
DL9404,,"DEP,DEL",2025-08-01T13:35:00.000+02:00,D84,,1
CZ7620,,ARR,2025-08-01T13:35:00.000+02:00,,,2
DL9462,,ARR,2025-08-01T13:35:00.000+02:00,,,2
MF9332,,ARR,2025-08-01T13:35:00.000+02:00,,,2
MU1602,,ARR,2025-08-01T13:35:00.000+02:00,,,2
SV6304,,ARR,2025-08-01T13:35:00.000+02:00,,,2
KL1776,,ARR,2025-08-01T13:35:00.000+02:00,,,2
AM6253,,ARR,2025-08-01T13:35:00.000+02:00,,,2
MF9619,,ARR,2025-08-01T13:35:00.000+02:00,,,1
MH5660,,ARR,2025-08-01T13:35:00.000+02:00,,,1
MU1914,,ARR,2025-08-01T13:35:00.000+02:00,,,1
SK6619,,ARR,2025-08-01T13:35:00.000+02:00,,,1
CZ7706,,ARR,2025-08-01T13:35:00.000+02:00,,,1
DL9534,,ARR,2025-08-01T13:35:00.000+02:00,,,1
KQ1928,,ARR,2025-08-01T13:35:00.000+02:00,,,1
KL1932,,ARR,2025-08-01T13:35:00.000+02:00,,,1
AM6221,,ARR,2025-08-01T13:35:00.000+02:00,,,1
KQ1156,,ARR,2025-08-01T13:35:00.000+02:00,,,2
MH5698,,ARR,2025-08-01T13:35:00.000+02:00,,,2
KL1232,,ARR,2025-08-01T13:35:00.000+02:00,,,2
DL9527,,ARR,2025-08-01T13:35:00.000+02:00,,,2
CZ7742,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
DL9675,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
MF9707,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
MH5682,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
SK6618,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
SV6316,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
KL1200,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
AM6429,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,2
KL1176,,ARR,2025-08-01T13:35:00.000+02:00,,,2
DL9595,,ARR,2025-08-01T13:35:00.000+02:00,,,2
KQ1200,,ARR,2025-08-01T13:35:00.000+02:00,,,2
VY1375,,ARR,2025-08-01T13:35:00.000+02:00,,,1
QR3792,,ARR,2025-08-01T13:35:00.000+02:00,,,1
IB5679,,ARR,2025-08-01T13:35:00.000+02:00,,,1
KL1630,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,4
AM6460,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,4
DL9267,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,4
KQ1652,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,4
MF9769,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,4
MU1828,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,4
EZY2163,,"ARR,EXP",2025-08-01T13:35:00.000+02:00,,,3
HV6892,,ARR,2025-08-01T13:35:00.000+02:00,,,3
HV5078,,ARR,2025-08-01T13:35:00.000+02:00,,,1
B62289,,DEP,2025-08-01T13:40:00.000+02:00,D31,,3
AZ3780,,"DEP,DEL",2025-08-01T13:40:00.000+02:00,D6,,2
DL9393,,"DEP,DEL",2025-08-01T13:40:00.000+02:00,D6,,2
VS6922,,"DEP,DEL",2025-08-01T13:40:00.000+02:00,D6,,2
KL1057,,"DEP,DEL",2025-08-01T13:40:00.000+02:00,D6,,2
AF3205,,"DEP,DEL",2025-08-01T13:40:00.000+02:00,D6,,2
DY1257,,"DEP,DEL",2025-08-01T13:40:00.000+02:00,M2,,3
AF1740,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
AM5925,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
DL8537,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
G35010,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KL2012,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
MK9396,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
WS5097,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KL1640,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
DL9262,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KQ1556,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
MU1832,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
SK6829,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KL1364,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
DL9473,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
MF9362,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
SK6725,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KL1304,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
AF8300,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
DL9518,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KL1420,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
AF3215,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
DL9300,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
OR3506,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,3
MU1806,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
SK6709,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
VS6970,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
KL0926,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
BT6025,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
CZ1367,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
DL9503,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
MF9754,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,2
EJU7914,,"ARR,EXP",2025-08-01T13:40:00.000+02:00,,,4
DL9493,,CNX,2025-08-01T13:45:00.000+02:00,,,
KQ0936,,CNX,2025-08-01T13:45:00.000+02:00,,,
MF9790,,CNX,2025-08-01T13:45:00.000+02:00,,,
MU1856,,CNX,2025-08-01T13:45:00.000+02:00,,,
KL1138,,CNX,2025-08-01T13:45:00.000+02:00,,,
BT6041,,CNX,2025-08-01T13:45:00.000+02:00,,,
KL1459,,"DEP,DEL",2025-08-01T13:45:00.000+02:00,B26,,1
AF3225,,"DEP,DEL",2025-08-01T13:45:00.000+02:00,B26,,1
DL9367,,"DEP,DEL",2025-08-01T13:45:00.000+02:00,B26,,1
KQ1405,,"DEP,DEL",2025-08-01T13:45:00.000+02:00,B26,,1
EJU7974,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,4
HV6118,,ARR,2025-08-01T13:45:00.000+02:00,,,1
KL2652,,ARR,2025-08-01T13:45:00.000+02:00,,,1
HV5886,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,1
VY8312,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,1
QR4698,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,1
LA5752,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,1
IB5246,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,1
KL0902,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,2
AF3192,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,2
DL9409,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,2
VS7013,,"ARR,EXP",2025-08-01T13:45:00.000+02:00,,,2
KL1539,,DEP,2025-08-01T13:50:00.000+02:00,B27,,1
DL9638,,DEP,2025-08-01T13:50:00.000+02:00,B27,,1
KL1505,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
DL9361,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
GA9015,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
MF9654,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
SK6736,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
AR7817,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
CI8595,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
CZ7646,,DEP,2025-08-01T13:50:00.000+02:00,D74,,1
TP669,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,C6,,1
KL1705,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
AM6209,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
DL9340,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
GA9218,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
KQ1725,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
MF9357,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
MH5659,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
MU1837,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
WS5213,,"DEP,DEL",2025-08-01T13:50:00.000+02:00,B20,,1
AF1796,,ARR,2025-08-01T13:50:00.000+02:00,,,1
DL8250,,ARR,2025-08-01T13:50:00.000+02:00,,,1
KL2263,,ARR,2025-08-01T13:50:00.000+02:00,,,1
KL1324,,"ARR,EXP",2025-08-01T13:50:00.000+02:00,,,2
AF3136,,"ARR,EXP",2025-08-01T13:50:00.000+02:00,,,2
DL9529,,"ARR,EXP",2025-08-01T13:50:00.000+02:00,,,2
KL0767,,DEP,2025-08-01T13:55:00.000+02:00,F6,,2
AF8231,,DEP,2025-08-01T13:55:00.000+02:00,F6,,2
KL1575,,"DEP,DEL",2025-08-01T13:55:00.000+02:00,D78,,1
DL9573,,"DEP,DEL",2025-08-01T13:55:00.000+02:00,D78,,1
G35534,,"DEP,DEL",2025-08-01T13:55:00.000+02:00,D78,,1
SK6796,,"DEP,DEL",2025-08-01T13:55:00.000+02:00,D78,,1
WS5229,,"DEP,DEL",2025-08-01T13:55:00.000+02:00,D78,,1
CD599,,DEP,2025-08-01T13:55:00.000+02:00,G4,,3
QR273,,ARR,2025-08-01T13:55:00.000+02:00,,,4
MH9764,,ARR,2025-08-01T13:55:00.000+02:00,,,4
WB1043,,ARR,2025-08-01T13:55:00.000+02:00,,,4
WY6323,,ARR,2025-08-01T13:55:00.000+02:00,,,4
VA6060,,ARR,2025-08-01T13:55:00.000+02:00,,,4
LH992,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
A31402,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
AC9073,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
AI8537,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
UA9163,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
WY5251,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
HV6564,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,1
MS757,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,3
ET1455,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,3
TP7011,,"ARR,EXP",2025-08-01T13:55:00.000+02:00,,,3
CK210,,CNX,2025-08-01T14:00:00.000+02:00,,,
WS071,,DEP,2025-08-01T14:00:00.000+02:00,D26,,3
HV1903,,DEP,2025-08-01T14:00:00.000+02:00,D12,,1
6E0022,,DEP,2025-08-01T14:00:00.000+02:00,E18,,3
BA434,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,1
KL1006,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
CZ7729,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
DL9586,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
KQ1018,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
MF9639,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
MU1642,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
VS7049,,"ARR,EXP",2025-08-01T14:00:00.000+02:00,,,3
KL1673,,DEP,2025-08-01T14:05:00.000+02:00,B34,,1
AF8331,,DEP,2025-08-01T14:05:00.000+02:00,B34,,1
DL9603,,DEP,2025-08-01T14:05:00.000+02:00,B34,,1
BT622,,DEP,2025-08-01T14:05:00.000+02:00,B31,,3
KL2835,,DEP,2025-08-01T14:05:00.000+02:00,B31,,3
EJU7907,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,M7,,3
HV5042,,"ARR,EXP",2025-08-01T14:05:00.000+02:00,,,1
AM5804,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
DL8512,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
GA9540,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
G35011,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
KL2009,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
MK9399,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
UU8641,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
AF1641,,"DEP,DEL",2025-08-01T14:05:00.000+02:00,C12,,1
KL1524,,"ARR,EXP",2025-08-01T14:05:00.000+02:00,,,2
DL9445,,"ARR,EXP",2025-08-01T14:05:00.000+02:00,,,2
G35698,,"ARR,EXP",2025-08-01T14:05:00.000+02:00,,,2
KQ1684,,"ARR,EXP",2025-08-01T14:05:00.000+02:00,,,2
SK6789,,"ARR,EXP",2025-08-01T14:05:00.000+02:00,,,2
FR3103,,DEP,2025-08-01T14:05:00.000+02:00,H6,,3
SK6826,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
G35560,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
KQ1503,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
MU1849,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
CI9483,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
DL9422,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
KL1531,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
AF3231,,DEP,2025-08-01T14:10:00.000+02:00,B22,,1
EJU7839,,DEP,2025-08-01T14:10:00.000+02:00,H3,,3
FI501,,DEP,2025-08-01T14:10:00.000+02:00,D77,,1
EZY2164,,"DEP,DEL",2025-08-01T14:10:00.000+02:00,H1,,3
GQ791,,DEP,2025-08-01T14:10:00.000+02:00,B35,,1
VY2903,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
QR4701,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
IB5760,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
HV5808,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
KL2562,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
LX728,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
AC6808,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
WY6652,,"ARR,EXP",2025-08-01T14:10:00.000+02:00,,,1
KL1517,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
AM6301,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
CI9393,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
CZ7652,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
DL9187,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
MF9323,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
MU1841,,CNX,2025-08-01T14:15:00.000+02:00,C9,,
LO264,,DEP,2025-08-01T14:15:00.000+02:00,B28,,1
KL0861,,DEP,2025-08-01T14:15:00.000+02:00,D10,,2
AF5133,,DEP,2025-08-01T14:15:00.000+02:00,D10,,2
SK6897,,DEP,2025-08-01T14:15:00.000+02:00,D10,,2
CZ452,,DEP,2025-08-01T14:15:00.000+02:00,,,
KL1615,,"DEP,DEL",2025-08-01T14:15:00.000+02:00,D81,,1
DL9347,,"DEP,DEL",2025-08-01T14:15:00.000+02:00,D81,,1
KQ1621,,"DEP,DEL",2025-08-01T14:15:00.000+02:00,D81,,1
MF9676,,"DEP,DEL",2025-08-01T14:15:00.000+02:00,D81,,1
WS5207,,"DEP,DEL",2025-08-01T14:15:00.000+02:00,D81,,1
KL1678,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
AF3170,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
DL9544,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
SK6845,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
IB737,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,3
KL1466,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
AF3182,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
DL9311,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
SK6795,,"ARR,EXP",2025-08-01T14:15:00.000+02:00,,,2
EK9993,,"LND,EXP",2025-08-01T14:20:00.000+02:00,,,
KL1153,,DEP,2025-08-01T14:20:00.000+02:00,B5,,1
AF8339,,DEP,2025-08-01T14:20:00.000+02:00,B5,,1
AZ3791,,DEP,2025-08-01T14:20:00.000+02:00,B5,,1
DL9660,,DEP,2025-08-01T14:20:00.000+02:00,B5,,1
KL1253,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
AF3242,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
DL9309,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
GA9958,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
MF9630,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
MH5701,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
UX3793,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
WS5214,,DEP,2025-08-01T14:20:00.000+02:00,C8,,1
KL0871,,DEP,2025-08-01T14:20:00.000+02:00,E6,,2
AF3131,,DEP,2025-08-01T14:20:00.000+02:00,E6,,2
DL9574,,DEP,2025-08-01T14:20:00.000+02:00,E6,,2
DL9320,,DEP,2025-08-01T14:20:00.000+02:00,G5,,2
SK6858,,DEP,2025-08-01T14:20:00.000+02:00,G5,,2
KL0427,,DEP,2025-08-01T14:20:00.000+02:00,G5,,2
AF8423,,DEP,2025-08-01T14:20:00.000+02:00,G5,,2
KL0792,,"ARR,EXP",2025-08-01T14:20:00.000+02:00,,,4
AF6718,,"ARR,EXP",2025-08-01T14:20:00.000+02:00,,,4
G35500,,"ARR,EXP",2025-08-01T14:20:00.000+02:00,,,4
SK6759,,"ARR,EXP",2025-08-01T14:20:00.000+02:00,,,4
OR3622,,"ARR,EXP",2025-08-01T14:20:00.000+02:00,,,3
